start,end,text,speaker,sentiment_score,sentiment_confidence,hook_score,hook_confidence
10501.820000000002,10503.9, we will not disgrace the country,SPEAKER_00,5,0.5822,,
10503.9,10506.1, by letting them capture the emperor.,SPEAKER_00,5,0.4151,,
10506.1,10508.34, So first he threw his own wife and children,SPEAKER_00,1,0.3633,,
10508.34,10509.86, into the water to drown.,SPEAKER_00,1,0.4566,,
10510.94,10515.02," And then he took the emperor and held him,",SPEAKER_00,5,0.3997,,
10515.02,10517.5," the seven-year-old, he was seven years and one month.",SPEAKER_00,1,0.3121,,
10517.5,10519.7, He had just turned seven years old,SPEAKER_00,2,0.2953,,
10519.7,10522.06, and jumped into the water with his child.,SPEAKER_00,1,0.37,,
10523.06,10526.9," A child murderer, he's a child murderer to do that.",SPEAKER_00,1,0.243,,
10526.9,10529.1," Somehow in the whole ruckus,",SPEAKER_00,1,0.5796,,
10529.1,10531.46, the cage came undone with the parrot,SPEAKER_00,2,0.3945,,
10531.46,10534.06, and the parrot fell in the water too.,SPEAKER_00,1,0.4784,,
10534.06,10539.06, So the seven-year-old boy and the parrot died in the water.,SPEAKER_00,3,0.3843,,
10539.46,10542.1, That was the end of one of the greatest dynasties,SPEAKER_00,5,0.5319,,
10542.1,10544.26, in the history of the world.,SPEAKER_00,5,0.4875,,
10544.26,10547.62," The Song dynasty, they were intellectually great,",SPEAKER_00,5,0.4216,,
10547.62,10549.46," they were artistically great,",SPEAKER_00,5,0.6309,,
10549.46,10551.3, they were technologically great.,SPEAKER_00,5,0.6375,,
10551.3,10553.38, They were just one of the greatest moments,SPEAKER_00,5,0.8752,,
10553.38,10554.9, of world history.,SPEAKER_00,5,0.566,,
10554.94,10558.34, And it ends with this coward killing a child,SPEAKER_00,5,0.3502,,
10558.34,10562.02, and his pet parrot in order to save the honor,SPEAKER_00,5,0.4314,,
10562.02,10564.06, that was betrayed by this woman.,SPEAKER_00,1,0.5005,,
10564.06,10567.14," The men lost the war, the men lost the war.",SPEAKER_00,5,0.3911,,
10567.14,10568.74, Who's to blame?,SPEAKER_00,1,0.3549,,
10568.74,10573.02," An old, one-eyed, ugly lady, Empress Xiye.",SPEAKER_00,5,0.2592,,
10573.02,10576.22," Well, the bigger picture there is probably is become,",SPEAKER_01,3,0.464,,
10576.22,10578.7, the institutions became corrupt and stale,SPEAKER_01,1,0.4919,,
10578.7,10583.7, and the army weakened and the politician class,SPEAKER_01,2,0.4218,,
10584.7,10589.18, probably have lost their skill and competence,SPEAKER_01,2,0.4291,,
10589.18,10590.94, at ruling and all that kind of stuff.,SPEAKER_01,5,0.3618,,
10590.94,10593.38, All that is true and the Chinese summarize that,SPEAKER_00,5,0.5062,,
10593.38,10595.22, with losing the mandate of heaven.,SPEAKER_00,5,0.2656,,
10595.22,10598.78," Right, I mean, everybody has their perspective maybe.",SPEAKER_01,3,0.318,,
10598.78,10603.78, If the way you told the story has a very kind of objective,SPEAKER_01,3,0.5001,,
10607.3,10610.38, sort of way of revealing the absurdity,SPEAKER_01,3,0.391,,
10610.38,10611.78," and the cowardice of it,",SPEAKER_01,5,0.2947,,
10611.820000000002,10614.1, but there's probably the Chinese perspective,SPEAKER_01,3,0.4871,,
10614.1,10617.78, that they tell the story in some kind of maintained honor,SPEAKER_01,4,0.4418,,
10617.78,10620.38, to the last moment.,SPEAKER_01,5,0.4699,,
10620.38,10624.62," They very often, most scholars depict Empress Xiye",SPEAKER_00,3,0.3424,,
10624.62,10626.22, as the traitor to the country.,SPEAKER_00,5,0.4215,,
10627.18,10631.5," And I say, no, that boy lived on for another 45 years.",SPEAKER_00,1,0.3518,,
10633.74,10636.02, And so she did not betray the country.,SPEAKER_00,3,0.2846,,
10636.02,10639.38, She protected her emperor that she was supposed to protect.,SPEAKER_00,5,0.3872,,
10639.38,10642.500000000002, It was the man who killed the child emperor,SPEAKER_00,5,0.2446,,
10642.500000000002,10643.9, who killed Yang Bing.,SPEAKER_00,1,0.3774,,
10644.78,10648.820000000002, So what was the lasting impact of Kublai Khan,SPEAKER_01,5,0.3007,,
10648.820000000002,10650.86, unifying China?,SPEAKER_01,1,0.4005,,
10650.86,10653.46," Well, yes, first of all, he had unified China",SPEAKER_00,5,0.2867,,
10653.46,10656.06," in the largest sense of the word with Korea,",SPEAKER_00,5,0.2751,,
10656.06,10660.18," Tibet, Manchuria, Mongolia, part of Central Asia.",SPEAKER_00,4,0.2507,,
10660.18,10661.7," He had unified it,",SPEAKER_00,4,0.2873,,
10661.7,10665.22, but he did so at the expense of his empire.,SPEAKER_00,3,0.4541,,
10665.22,10667.500000000002, They didn't recognize him as the great emperor,SPEAKER_00,2,0.3985,,
10667.5,10669.66, and there was great opposition,SPEAKER_00,5,0.3947,,
10669.66,10671.66, from the golden horde of Russia,SPEAKER_00,5,0.4084,,
10671.66,10674.02," and also from the central region,",SPEAKER_00,4,0.2543,,
10674.02,10675.9," which is called the Chagatai,",SPEAKER_00,3,0.2615,,
10675.9,10678.74," the descendants of Sagade, the second son,",SPEAKER_00,5,0.3697,,
10678.74,10680.42," the Chagatai empire,",SPEAKER_00,4,0.3307,,
10680.42,10683.18, and then from the Ilkhanate of Persia.,SPEAKER_00,1,0.2625,,
10683.18,10685.98, These are the different sort of fracturings,SPEAKER_00,1,0.2998,,
10685.98,10686.82, of the Mongol empire.,SPEAKER_01,5,0.3726,,
10686.82,10688.38, The sons of Genghis Khan.,SPEAKER_00,5,0.4437,,
10688.38,10692.18," And only the Ilkhanate was still loyal to him,",SPEAKER_00,3,0.2811,,
10692.18,10694.5," but they're so far away,",SPEAKER_00,3,0.4145,,
10694.5,10695.9, but now he has a navy.,SPEAKER_00,3,0.4271,,
10695.9,10698.9," But this is, I mean, even the four pieces,",SPEAKER_01,3,0.3819,,
10698.9,10700.42, the whole thing is gigantic,SPEAKER_01,5,0.6873,,
10700.42,10702.7, and even the pieces are gigantic.,SPEAKER_01,5,0.8156,,
10702.7,10705.58," So, I mean, it's very hard",SPEAKER_01,3,0.4333,,
10705.58,10707.58, to keep an empire of this size together.,SPEAKER_01,5,0.5372,,
10707.58,10711.06," Yes, but he had China, it was unified under him",SPEAKER_00,3,0.4116,,
10712.34,10716.1, and then he sent out the first expedition,SPEAKER_00,4,0.223,,
10716.1,10719.22, to sail directly to Persia.,SPEAKER_00,1,0.2443,,
10719.22,10722.54," There had been trade all throughout thousands of years,",SPEAKER_00,5,0.3136,,
10722.54,10724.94," but it was usually port to port,",SPEAKER_00,3,0.5053,,
10724.94,10726.58, different merchants trading goods.,SPEAKER_00,3,0.2591,,
10726.58,10731.22," No, he organized a great fleet to send a queen,",SPEAKER_00,1,0.3194,,
10731.22,10734.42," or princess to become a queen in the Ilkhanate,",SPEAKER_00,5,0.253,,
10734.42,10737.14, to marry the Ilkhan of Persia.,SPEAKER_00,5,0.4521,,
10737.14,10741.38, It's Persia and Azerbaijan and Armenia,SPEAKER_00,3,0.2275,,
10741.38,10744.78," and Iraq and part of Syria, all of that area.",SPEAKER_00,1,0.2653,,
10744.78,10748.26," So, he organized this and it so happened",SPEAKER_00,5,0.3363,,
10748.26,10750.9, that Marco Polo was ready to go home,SPEAKER_00,5,0.3236,,
10750.9,10754.06, because they knew Kubla Khan was about to die.,SPEAKER_00,3,0.2317,,
10754.06,10756.82," In fact, he only had about one year left to live",SPEAKER_00,1,0.3496,,
10756.82,10758.5, and they wanted to get their riches out,SPEAKER_00,5,0.2584,,
10758.5,10759.82, before they didn't know what's gonna happen.,SPEAKER_00,2,0.3099,,
10759.82,10761.54, This is a new dynasty.,SPEAKER_00,5,0.7664,,
10761.54,10764.46, They've been in total control of China for one generation,SPEAKER_00,1,0.3256,,
10765.5,10767.82, and they didn't know what was gonna happen.,SPEAKER_00,2,0.3277,,
10767.82,10771.02," And also just before that, there had been a bad sign",SPEAKER_00,1,0.4335,,
10771.02,10775.1, because Kubla Khan had tried to invade Japan a second time,SPEAKER_00,1,0.219,,
10775.1,10776.78, and he had failed a second time.,SPEAKER_00,1,0.5539,,
10777.66,10780.22," And the second time, I think again,",SPEAKER_00,5,0.4423,,
10780.22,10781.86, he had a practical purpose,SPEAKER_00,4,0.4241,,
10781.86,10785.06, and that was he had this whole huge Song army,SPEAKER_00,5,0.4552,,
10785.06,10786.98, that now he's the new enlightened Mongol,SPEAKER_00,5,0.6217,,
10786.98,10788.7, who doesn't slaughter.,SPEAKER_00,5,0.3586,,
10788.7,10790.06," So, what is he gonna do?",SPEAKER_00,3,0.3665,,
10790.06,10793.18," They're not reliable, they're not safe.",SPEAKER_00,1,0.4453,,
10793.18,10796.34," So, he sends a bunch of them up into the Amur River",SPEAKER_00,3,0.448,,
10796.34,10798.9," of what's now the Russian Far East,",SPEAKER_00,5,0.4147,,
10798.9,10801.54," we call Siberian English, but the Russian Far East,",SPEAKER_00,3,0.2785,,
10801.54,10802.94, the Amur River.,SPEAKER_00,4,0.2899,,
10802.94,10805.1, He sent expeditions up into Tibet,SPEAKER_00,4,0.2866,,
10805.1,10808.26," exploring options up there, but there wasn't enough room",SPEAKER_00,3,0.4702,,
10808.3,10812.18, or enough agricultural area for a huge military colony.,SPEAKER_00,2,0.3262,,
10812.18,10816.5, But most of his ships were loaded with former prisoners,SPEAKER_00,3,0.3575,,
10816.5,10821.18, of the war from the Song dynasty and they were not armed.,SPEAKER_00,1,0.3869,,
10821.18,10824.1, They had hoes and implements for farming.,SPEAKER_00,4,0.3518,,
10824.1,10826.66, He wanted to create obviously,SPEAKER_00,2,0.3668,,
10826.66,10830.9, an agricultural military agricultural farm in Japan,SPEAKER_00,4,0.3629,,
10830.9,10834.14," to help feed Northern China, because it was very important",SPEAKER_00,4,0.4242,,
10834.14,10835.82," just as they were doing with the Amur River,",SPEAKER_00,5,0.4969,,
10835.82,10837.82, but it was more complicated.,SPEAKER_00,3,0.5878,,
10837.82,10842.82," So, again, they lost, they didn't have it.",SPEAKER_00,2,0.4197,,
10842.98,10846.86, And part of the reason is that the expedition was massive,SPEAKER_00,3,0.3363,,
10846.86,10848.94, and they organized it in the Mongol principles,SPEAKER_00,5,0.4878,,
10848.94,10850.38," of left wing, right wing.",SPEAKER_00,3,0.3146,,
10851.98,10853.66," This didn't work at sea,",SPEAKER_00,1,0.6268,,
10853.66,10857.74, because the left wing is from Korea.,SPEAKER_00,2,0.2812,,
10857.74,10859.62, There's Korean ships built up there.,SPEAKER_00,3,0.2951,,
10859.62,10862.38, The right wing is from Southern China mostly,SPEAKER_00,3,0.3669,,
10862.38,10863.86, with ships built down there.,SPEAKER_00,3,0.2761,,
10863.86,10865.7," They're not the same, they have a head,",SPEAKER_00,2,0.4299,,
10865.7,10867.26, but there's no center point.,SPEAKER_00,3,0.4748,,
10867.26,10869.5," Chinggis Khan always had the goal, they called it,",SPEAKER_00,5,0.4888,,
10869.5,10873.22," G-O-L, the goal, the center, or Q-O-L, actually,",SPEAKER_00,3,0.2491,,
10873.22,10874.7, call it what they do.,SPEAKER_00,5,0.5193,,
10874.7,10876.9, He had the center in command.,SPEAKER_00,4,0.3577,,
10876.9,10880.5," No, he sent the two without a clear...",SPEAKER_00,1,0.5509,,
10880.5,10882.7," They were arguing with each other, not cooperating,",SPEAKER_00,1,0.5561,,
10882.7,10885.3," not helping each other, sabotaging each other.",SPEAKER_00,1,0.7492,,
10885.3,10887.54," They get there and once again, they have the same problems,",SPEAKER_00,3,0.2536,,
10887.54,10890.9, even though they've come with lots of grenades this time.,SPEAKER_00,3,0.3376,,
10890.9,10892.94," Again, the grenades are exploding,",SPEAKER_00,2,0.4193,,
10892.94,10896.66," they're scaring the horses, it's impressive.",SPEAKER_00,5,0.5564,,
10896.66,10898.66, And a lot of silk screens are made later,SPEAKER_00,3,0.3429,,
10898.66,10902.94," showing these impressive battles and all, but they lost.",SPEAKER_00,4,0.4668,,
10902.94,10906.22," And again, a typhoon happened to be",SPEAKER_00,1,0.2518,,
10906.22,10910.66," the final destruction of the Navy,",SPEAKER_00,5,0.3804,,
10910.66,10915.62," but I think Japan had defeated the Mongols, I would say.",SPEAKER_00,3,0.4322,,
10916.54,10919.38, Japanese deserve credit for that victory.,SPEAKER_00,5,0.5994,,
10919.38,10923.82, And then the sinking of the ships,SPEAKER_00,1,0.5719,,
10923.82,10927.42, was more caused by the typhoon.,SPEAKER_00,3,0.4208,,
10927.42,10930.18, But already the Japanese had developed good strategies,SPEAKER_00,3,0.4233,,
10930.18,10931.46, while the Mongols had been away.,SPEAKER_00,2,0.3385,,
10931.46,10933.14, They knew how the Mongols fought.,SPEAKER_00,4,0.3043,,
10933.14,10936.82, And they knew that at night they could fire flaming arrows,SPEAKER_00,3,0.22,,
10936.82,10938.86," at the ships, set them on fire,",SPEAKER_00,1,0.3434,,
10938.86,10940.7, and they were doing great damage.,SPEAKER_00,1,0.4033,,
10942.1,10945.78," So again, Kublai Khan lost the invasion of Japan,",SPEAKER_00,3,0.4105,,
10947.46,10951.18," but the soldiers were gone, they drowned.",SPEAKER_00,2,0.3489,,
10952.18,10955.86," He didn't kill them off, was his deliberate plan,",SPEAKER_00,4,0.3343,,
10955.86,10957.74, but the problem was solved.,SPEAKER_00,3,0.4622,,
10959.34,10962.42, It's one of those ironies of history,SPEAKER_00,5,0.4117,,
10962.42,10964.54, that it's hard to quite understand.,SPEAKER_00,3,0.5188,,
10964.54,10968.02," So this had happened, but then Kublai Khan",SPEAKER_00,3,0.3484,,
10969.42,10971.34," was coming near the end of life,",SPEAKER_00,2,0.2386,,
10971.34,10974.42, and Marco Polo and those wanted to get out.,SPEAKER_00,5,0.4458,,
10974.42,10977.74," They're ready to go, and Kublai Khan allowed them to sail",SPEAKER_00,4,0.3774,,
10978.54,10982.02," on this expedition with Hexchin was her name,",SPEAKER_00,5,0.3159,,
10982.02,10986.78," the Princess Hexchin, to go to Hormuz.",SPEAKER_00,4,0.3452,,
10988.02,10991.38," And so they went, and that began a whole system of trade",SPEAKER_00,5,0.3994,,
10991.38,10993.34," back and forth, back and forth.",SPEAKER_00,5,0.5731,,
10993.34,10996.26, Kublai Khan died soon after that.,SPEAKER_00,2,0.2781,,
10996.26,11000.1," His grandson, who's not so well respected in history,",SPEAKER_00,3,0.5108,,
11000.1,11002.34," because he's often called a drunk,",SPEAKER_00,2,0.3011,,
11002.34,11005.14," but his name was Timur, Timur and Jetu.",SPEAKER_00,3,0.3378,,
11005.18,11008.02," But he was a drunk when he was young,",SPEAKER_00,3,0.4049,,
11008.02,11013.02," but his grandfather had him caned a couple times in public,",SPEAKER_00,3,0.3948,,
11013.18,11015.34, and he cured him of drinking.,SPEAKER_00,5,0.5221,,
11015.34,11018.22," And actually, he was not a drunk later on,",SPEAKER_00,2,0.2612,,
11018.22,11022.22," and he was, first he knew, reassembled the Mongol Empire.",SPEAKER_00,5,0.4999,,
11022.22,11023.42, He did.,SPEAKER_00,3,0.4358,,
11023.42,11025.46," The Golden Horde declared loyalty to him,",SPEAKER_00,5,0.5842,,
11025.46,11027.1," recognized him as Great Khan,",SPEAKER_00,5,0.7887,,
11027.1,11029.14, as emperor of the whole empire.,SPEAKER_00,5,0.7535,,
11029.14,11032.18," The Chagatayid of Central Asia,",SPEAKER_00,4,0.3444,,
11032.18,11033.94, they declared loyalty to him.,SPEAKER_00,5,0.3904,,
11033.94,11036.9, The Ilkhanate was already loyal to him.,SPEAKER_00,4,0.2902,,
11036.9,11038.34, They all declared loyalty.,SPEAKER_00,5,0.5938,,
11038.34,11040.34," He had reassembled the empire,",SPEAKER_00,4,0.2988,,
11040.34,11042.46," and he had the greatest navy in the world,",SPEAKER_00,5,0.713,,
11042.46,11044.86, and he sent out envoys to every place,SPEAKER_00,5,0.5427,,
11044.86,11047.82," they had attacked or traded with to say,",SPEAKER_00,1,0.4342,,
11047.82,11051.54," that era is over, we're no longer attacking anybody.",SPEAKER_00,1,0.6784,,
11051.54,11055.34, We're changing from conquest to commerce.,SPEAKER_00,5,0.6761,,
11055.34,11057.66, We want to trade with you.,SPEAKER_00,5,0.5009,,
11057.66,11059.94," Come to China, bring your goods.",SPEAKER_00,5,0.6007,,
11059.94,11061.5, We're gonna trade with you.,SPEAKER_00,5,0.3942,,
11061.5,11064.74," He instituted, it was short, unfortunately,",SPEAKER_00,3,0.4062,,
11064.74,11068.18," it didn't last forever, I wish it could have,",SPEAKER_00,2,0.4241,,
11068.18,11070.9, but it was a great era of the exchange,SPEAKER_00,4,0.3906,,
11070.9,11073.94," of all kinds of things going back and forth,",SPEAKER_00,5,0.5747,,
11073.94,11076.3," all the way, actually all the way to Africa,",SPEAKER_00,5,0.4223,,
11076.3,11079.94," because from Hormuz, they had connection to Somaliland,",SPEAKER_00,1,0.2521,,
11079.94,11082.34," and some people say Kenya already at that time,",SPEAKER_00,3,0.2771,,
11082.34,11085.54," I'm not sure, but very wide, very wide.",SPEAKER_00,3,0.5065,,
11085.54,11090.54," So technically, he ruled over the largest size,",SPEAKER_00,2,0.3318,,
11091.34,11093.820000000002, the Mongol empire ever had.,SPEAKER_01,5,0.6776,,
11093.820000000002,11096.86," Yes, but although actually the golden horde of Russia,",SPEAKER_01,3,0.4308,,
11096.86,11098.62," they were quite independent by now,",SPEAKER_00,3,0.452,,
11098.62,11100.38," and he let them be independent,",SPEAKER_00,5,0.3113,,
11100.38,11101.7," but they were loyal to him,",SPEAKER_00,3,0.4085,,
11101.7,11104.46, and they were still exchanging back and forth,SPEAKER_00,5,0.2756,,
11104.46,11105.740000000002, all kinds of things.,SPEAKER_00,5,0.5251,,
11105.740000000002,11109.98, So there were Ossetian soldiers in China.,SPEAKER_00,3,0.3856,,
11111.94,11116.26," They had a whole contingent of Ossetian soldiers there,",SPEAKER_00,2,0.2776,,
11116.26,11119.7," and from Russia, from the Caucasus areas of Russia.",SPEAKER_00,5,0.2908,,
11119.740000000002,11120.98, And how do they communicate?,SPEAKER_01,5,0.3644,,
11120.98,11122.78, Are they using the postal service?,SPEAKER_01,3,0.2836,,
11122.78,11126.3, Do you have to literally deliver the letters?,SPEAKER_01,1,0.316,,
11126.3,11131.3," No, over time, those groups started intermarrying with,",SPEAKER_00,2,0.3835,,
11132.18,11134.38," they were allowed to intermarry, the Chinese were not,",SPEAKER_00,1,0.4541,,
11134.38,11136.78," but they were intermarrying with Mongols,",SPEAKER_00,3,0.3867,,
11136.78,11141.06, and they were switching to Mongolian language slowly.,SPEAKER_00,2,0.4193,,
11141.06,11143.66," At first, I don't know, it's not clear.",SPEAKER_00,2,0.3808,,
